timestamp;Rain intensity (mm/h);Rain amount accumulated (mm);Weather code to SYNOP waw;Weather code to SYNOP ww;Weather code METAR/SPECI;Weather code according to NWS;Radar reflectivity (dBz);MOR visibility in precipitation (m);Sample interval (s);Signal amplitude of the laser strip;Number of particles detected and validated;Temperature in the sensor housing (°C);Sensor serial number;Firmware IOP version number;Firmware DSP version number;Sensor head heating current (A);Power supply voltage (V);Sensor status;Sensor time;Sensor date;Station name;Station number;Rain amount absolute (mm);Error code;Temperature PCB (°C);Temperature right sensor head (°C);Temperature left sensor head (°C);Rain intensity max. 30.000 mm/h (mm/h);Rain intensity max. 1200.0 mm/h (mm/h);Rain amount accumulated 16bit (mm);Radar reflectivity (dBz);Kinetic energy (J/(m^2h));Snow depth intensity (mm/h);Number of all particles detected
2023-02-25T13:27:00.286377;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;13007;00000;010;450994;2.11.6;2.11.1;0.49;24.3;0;13:24:59;25.02.2023;GV;008;0000.19;000;023;011;011;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
2023-02-25T13:28:00.259360;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;13003;00000;009;450994;2.11.6;2.11.1;0.67;24.3;0;13:25:59;25.02.2023;GV;008;0000.19;000;023;011;011;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
2023-02-25T13:29:00.232867;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;13060;00000;009;450994;2.11.6;2.11.1;1.84;24.2;0;13:26:59;25.02.2023;GV;008;0000.19;000;023;011;011;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
2023-02-25T13:30:00.206706;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;13053;00000;009;450994;2.11.6;2.11.1;2.00;24.2;0;13:27:59;25.02.2023;GV;008;0000.19;000;023;011;011;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
2023-02-25T13:31:00.179991;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;13068;00000;009;450994;2.11.6;2.11.1;2.00;24.2;0;13:28:59;25.02.2023;GV;008;0000.19;000;023;011;011;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
2023-02-25T13:32:00.153551;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;13074;00000;009;450994;2.11.6;2.11.1;2.00;24.2;0;13:29:59;25.02.2023;GV;008;0000.19;000;023;010;011;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
2023-02-25T13:33:00.127600;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;13097;00000;009;450994;2.11.6;2.11.1;2.00;24.2;0;13:30:59;25.02.2023;GV;008;0000.19;000;023;010;011;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
2023-02-25T13:34:00.101619;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;13055;00000;009;450994;2.11.6;2.11.1;2.00;24.2;0;13:31:59;25.02.2023;GV;008;0000.19;000;023;010;010;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
2023-02-25T13:35:00.074264;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;13071;00000;009;450994;2.11.6;2.11.1;2.00;24.2;0;13:32:59;25.02.2023;GV;008;0000.19;000;023;010;010;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
2023-02-25T13:36:00.048127;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;13037;00000;009;450994;2.11.6;2.11.1;2.00;24.2;0;13:33:59;25.02.2023;GV;008;0000.19;000;023;010;010;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
2023-02-25T13:37:00.022256;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;13056;00000;009;450994;2.11.6;2.11.1;2.00;24.2;0;13:34:59;25.02.2023;GV;008;0000.19;000;023;010;010;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
2023-02-25T13:38:00.996782;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00061;13056;00000;009;450994;2.11.6;2.11.1;2.00;24.2;0;13:36:00;25.02.2023;GV;008;0000.19;000;023;010;010;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
2023-02-25T13:39:00.962251;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;13066;00000;009;450994;2.11.6;2.11.1;2.00;24.2;0;13:37:00;25.02.2023;GV;008;0000.19;000;023;010;010;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
2023-02-25T13:40:00.934441;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;13062;00000;009;450994;2.11.6;2.11.1;2.00;24.2;0;13:38:00;25.02.2023;GV;008;0000.19;000;023;010;010;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
2023-02-25T13:41:00.908382;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;13049;00000;009;450994;2.11.6;2.11.1;2.00;24.2;0;13:39:00;25.02.2023;GV;008;0000.19;000;022;010;010;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
2023-02-25T13:42:00.881908;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;13080;00000;009;450994;2.11.6;2.11.1;2.00;24.2;0;13:40:00;25.02.2023;GV;008;0000.19;000;022;010;010;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
2023-02-25T13:43:00.856011;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;13053;00000;009;450994;2.11.6;2.11.1;2.00;24.2;0;13:41:00;25.02.2023;GV;008;0000.19;000;022;010;010;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
2023-02-25T13:44:00.828660;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;13074;00000;009;450994;2.11.6;2.11.1;2.00;24.2;0;13:42:00;25.02.2023;GV;008;0000.19;000;022;010;010;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
2023-02-25T13:45:00.801830;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;13062;00000;009;450994;2.11.6;2.11.1;2.00;24.2;0;13:43:00;25.02.2023;GV;008;0000.19;000;022;010;010;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
2023-02-25T13:46:00.775464;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;13067;00000;009;450994;2.11.6;2.11.1;2.00;24.2;0;13:44:00;25.02.2023;GV;008;0000.19;000;022;010;010;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
2023-02-25T13:47:00.748448;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;13073;00000;009;450994;2.11.6;2.11.1;2.00;24.2;0;13:45:00;25.02.2023;GV;008;0000.19;000;022;010;010;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
2023-02-25T13:48:00.722751;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;13060;00000;009;450994;2.11.6;2.11.1;2.00;24.2;0;13:46:00;25.02.2023;GV;008;0000.19;000;022;010;010;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000001
2023-02-25T13:49:00.697708;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;13057;00000;008;450994;2.11.6;2.11.1;2.00;24.2;0;13:47:00;25.02.2023;GV;008;0000.19;000;022;010;010;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
2023-02-25T13:50:00.670339;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;13071;00000;008;450994;2.11.6;2.11.1;2.00;24.2;0;13:48:00;25.02.2023;GV;008;0000.19;000;022;010;010;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000001
2023-02-25T13:51:00.644287;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;13060;00000;008;450994;2.11.6;2.11.1;2.00;24.2;0;13:49:00;25.02.2023;GV;008;0000.19;000;022;010;010;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
2023-02-25T13:52:00.616023;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;13044;00000;008;450994;2.11.6;2.11.1;2.00;24.2;0;13:50:00;25.02.2023;GV;008;0000.19;000;022;010;010;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
2023-02-25T13:53:00.589681;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;13016;00000;008;450994;2.11.6;2.11.1;2.00;24.2;0;13:51:00;25.02.2023;GV;008;0000.19;000;022;010;010;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
2023-02-25T13:54:00.562509;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;13036;00000;008;450994;2.11.6;2.11.1;2.00;24.2;0;13:51:59;25.02.2023;GV;008;0000.19;000;022;010;010;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
2023-02-25T13:55:00.535523;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;13034;00000;008;450994;2.11.6;2.11.1;2.00;24.2;0;13:52:59;25.02.2023;GV;008;0000.19;000;022;010;010;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
2023-02-25T13:56:00.509104;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;13030;00000;009;450994;2.11.6;2.11.1;2.00;24.2;0;13:53:59;25.02.2023;GV;008;0000.19;000;022;010;010;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
2023-02-25T13:57:00.482392;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;13052;00000;009;450994;2.11.6;2.11.1;2.00;24.2;0;13:54:59;25.02.2023;GV;008;0000.19;000;022;010;010;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
2023-02-25T13:58:00.455481;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;13043;00000;009;450994;2.11.6;2.11.1;2.00;24.2;0;13:55:59;25.02.2023;GV;008;0000.19;000;022;010;011;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
2023-02-25T13:59:00.427064;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;13060;00000;009;450994;2.11.6;2.11.1;2.00;24.2;0;13:56:59;25.02.2023;GV;008;0000.19;000;022;010;011;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
2023-02-25T14:00:00.400487;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;13041;00000;010;450994;2.11.6;2.11.1;1.87;24.4;0;13:57:59;25.02.2023;GV;008;0000.19;000;022;010;011;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
2023-02-25T14:01:00.375359;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;13089;00000;010;450994;2.11.6;2.11.1;0.50;24.3;0;13:58:59;25.02.2023;GV;008;0000.19;000;022;011;011;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
2023-02-25T14:02:00.350759;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;13061;00000;009;450994;2.11.6;2.11.1;1.17;24.2;0;13:59:59;25.02.2023;GV;008;0000.19;000;022;011;011;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000001
2023-02-25T14:03:00.325970;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;13078;00000;009;450994;2.11.6;2.11.1;2.00;24.2;0;14:00:59;25.02.2023;GV;008;0000.19;000;022;011;011;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
2023-02-25T14:04:00.298110;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;13054;00000;009;450994;2.11.6;2.11.1;2.00;24.2;0;14:01:59;25.02.2023;GV;008;0000.19;000;022;010;011;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
2023-02-25T14:05:00.270917;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;13081;00000;009;450994;2.11.6;2.11.1;2.00;24.2;0;14:02:59;25.02.2023;GV;008;0000.19;000;022;010;011;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
2023-02-25T14:06:00.245280;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;13089;00000;009;450994;2.11.6;2.11.1;2.00;24.2;0;14:03:59;25.02.2023;GV;008;0000.19;000;022;010;010;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
2023-02-25T14:07:00.217316;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;13064;00000;009;450994;2.11.6;2.11.1;2.00;24.2;0;14:04:59;25.02.2023;GV;008;0000.19;000;022;010;010;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
2023-02-25T14:08:00.192098;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;13064;00000;009;450994;2.11.6;2.11.1;2.00;24.2;0;14:05:59;25.02.2023;GV;008;0000.19;000;022;010;010;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
2023-02-25T14:09:00.164872;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;13064;00000;009;450994;2.11.6;2.11.1;2.00;24.2;0;14:06:59;25.02.2023;GV;008;0000.19;000;022;010;010;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
2023-02-25T14:10:00.139010;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;13090;00000;009;450994;2.11.6;2.11.1;2.00;24.2;0;14:07:59;25.02.2023;GV;008;0000.19;000;022;010;010;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
2023-02-25T14:11:00.112083;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;13040;00000;010;450994;2.11.6;2.11.1;1.98;24.3;0;14:08:59;25.02.2023;GV;008;0000.19;000;022;010;010;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
2023-02-25T14:12:00.082726;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;13062;00000;010;450994;2.11.6;2.11.1;0.52;24.3;0;14:09:59;25.02.2023;GV;008;0000.19;000;023;010;011;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
2023-02-25T14:13:00.058354;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;13046;00000;010;450994;2.11.6;2.11.1;0.50;24.3;0;14:10:59;25.02.2023;GV;008;0000.19;000;023;011;011;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
2023-02-25T14:14:00.032907;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;13062;00000;010;450994;2.11.6;2.11.1;0.50;24.3;0;14:11:59;25.02.2023;GV;008;0000.19;000;023;011;011;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
2023-02-25T14:15:00.006006;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;13057;00000;010;450994;2.11.6;2.11.1;0.50;24.3;0;14:12:59;25.02.2023;GV;008;0000.19;000;023;011;011;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
2023-02-25T14:16:00.980758;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00061;13049;00000;010;450994;2.11.6;2.11.1;0.50;24.3;0;14:14:00;25.02.2023;GV;008;0000.19;000;023;011;011;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
2023-02-25T14:17:00.946735;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;13047;00000;010;450994;2.11.6;2.11.1;0.50;24.3;0;14:15:00;25.02.2023;GV;008;0000.19;000;023;011;011;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
2023-02-25T14:18:00.918864;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;13051;00000;010;450994;2.11.6;2.11.1;0.50;24.3;0;14:16:00;25.02.2023;GV;008;0000.19;000;023;011;011;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
2023-02-25T14:19:00.892088;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;13048;00000;010;450994;2.11.6;2.11.1;0.50;24.3;0;14:17:00;25.02.2023;GV;008;0000.19;000;023;011;011;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
2023-02-25T14:20:00.865544;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;13036;00000;010;450994;2.11.6;2.11.1;0.50;24.3;0;14:18:00;25.02.2023;GV;008;0000.19;000;023;011;011;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
2023-02-25T14:21:00.839035;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;13022;00000;010;450994;2.11.6;2.11.1;0.50;24.3;0;14:19:00;25.02.2023;GV;008;0000.19;000;023;011;011;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
2023-02-25T14:22:00.812762;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;13036;00000;010;450994;2.11.6;2.11.1;0.49;24.3;0;14:20:00;25.02.2023;GV;008;0000.19;000;023;011;011;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
2023-02-25T14:23:00.786568;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;13040;00000;010;450994;2.11.6;2.11.1;0.49;24.3;0;14:21:00;25.02.2023;GV;008;0000.19;000;023;011;011;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
2023-02-25T14:24:00.760527;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;13027;00000;010;450994;2.11.6;2.11.1;0.49;24.3;0;14:22:00;25.02.2023;GV;008;0000.19;000;023;011;011;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
2023-02-25T14:25:00.733855;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;13066;00000;009;450994;2.11.6;2.11.1;1.44;24.2;0;14:23:00;25.02.2023;GV;008;0000.19;000;023;011;011;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
2023-02-25T14:26:00.707701;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;13069;00000;009;450994;2.11.6;2.11.1;2.00;24.2;0;14:24:00;25.02.2023;GV;008;0000.19;000;023;010;010;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
2023-02-25T14:27:00.680948;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;13080;00000;009;450994;2.11.6;2.11.1;2.00;24.2;0;14:25:00;25.02.2023;GV;008;0000.19;000;023;010;010;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000001
2023-02-25T14:28:00.656073;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;13073;00000;009;450994;2.11.6;2.11.1;2.00;24.2;0;14:26:00;25.02.2023;GV;008;0000.19;000;023;010;010;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
2023-02-25T14:29:00.628558;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;13069;00000;009;450994;2.11.6;2.11.1;2.00;24.2;0;14:27:00;25.02.2023;GV;008;0000.19;000;023;010;010;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
2023-02-25T14:30:00.602860;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;13014;00000;009;450994;2.11.6;2.11.1;2.00;24.2;0;14:28:00;25.02.2023;GV;008;0000.19;000;023;010;010;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
2023-02-25T14:31:00.576156;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;13056;00000;009;450994;2.11.6;2.11.1;2.00;24.2;0;14:29:00;25.02.2023;GV;008;0000.19;000;023;010;010;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
2023-02-25T14:32:00.549853;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;13049;00000;009;450994;2.11.6;2.11.1;2.00;24.2;0;14:29:59;25.02.2023;GV;008;0000.19;000;022;010;010;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
2023-02-25T14:33:00.523263;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;13038;00000;009;450994;2.11.6;2.11.1;2.00;24.2;0;14:30:59;25.02.2023;GV;008;0000.19;000;022;010;010;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
2023-02-25T14:34:00.497477;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;13034;00000;009;450994;2.11.6;2.11.1;2.00;24.2;0;14:31:59;25.02.2023;GV;008;0000.19;000;022;010;010;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
2023-02-25T14:35:00.469415;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;13038;00000;009;450994;2.11.6;2.11.1;2.00;24.2;0;14:32:59;25.02.2023;GV;008;0000.19;000;022;010;010;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
2023-02-25T14:36:00.443546;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;13041;00000;009;450994;2.11.6;2.11.1;2.00;24.2;0;14:33:59;25.02.2023;GV;008;0000.19;000;022;011;010;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
2023-02-25T14:37:00.416578;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;13030;00000;009;450994;2.11.6;2.11.1;2.00;24.2;0;14:34:59;25.02.2023;GV;008;0000.19;000;022;011;011;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
2023-02-25T14:38:00.391133;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;13044;00000;009;450994;2.11.6;2.11.1;2.00;24.2;0;14:35:59;25.02.2023;GV;008;0000.19;000;022;011;011;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000002
2023-02-25T14:39:00.381230;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;13053;00000;009;450994;2.11.6;2.11.1;2.00;24.2;0;14:36:59;25.02.2023;GV;008;0000.19;000;022;011;011;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
2023-02-25T14:40:00.354614;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;13058;00000;009;450994;2.11.6;2.11.1;2.00;24.2;0;14:37:59;25.02.2023;GV;008;0000.19;000;022;011;011;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000001
2023-02-25T14:41:00.329768;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;13074;00000;009;450994;2.11.6;2.11.1;2.00;24.2;0;14:38:59;25.02.2023;GV;008;0000.19;000;022;011;011;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
2023-02-25T14:42:00.303721;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;13057;00000;009;450994;2.11.6;2.11.1;2.00;24.2;0;14:39:59;25.02.2023;GV;008;0000.19;000;022;011;011;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
2023-02-25T14:43:00.277363;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;13078;00000;008;450994;2.11.6;2.11.1;2.00;24.2;0;14:40:59;25.02.2023;GV;008;0000.19;000;022;010;010;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000001
2023-02-25T14:44:00.252559;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;13088;00000;008;450994;2.11.6;2.11.1;2.00;24.2;0;14:41:59;25.02.2023;GV;008;0000.19;000;022;010;010;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
2023-02-25T14:45:00.224740;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;13069;00000;008;450994;2.11.6;2.11.1;2.00;24.2;0;14:42:59;25.02.2023;GV;008;0000.19;000;022;010;010;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000001
2023-02-25T14:46:00.213626;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;13079;00000;008;450994;2.11.6;2.11.1;2.00;24.2;0;14:43:59;25.02.2023;GV;008;0000.19;000;022;010;010;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
2023-02-25T14:47:00.187647;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;13088;00000;008;450994;2.11.6;2.11.1;2.00;24.2;0;14:44:59;25.02.2023;GV;008;0000.19;000;022;010;010;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
2023-02-25T14:48:00.161030;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;13075;00000;007;450994;2.11.6;2.11.1;2.00;24.2;0;14:45:59;25.02.2023;GV;008;0000.19;000;022;010;010;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
2023-02-25T14:49:00.134512;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;13038;00000;007;450994;2.11.6;2.11.1;2.00;24.2;0;14:46:59;25.02.2023;GV;008;0000.19;000;022;010;010;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
2023-02-25T14:50:00.108516;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;13042;00000;007;450994;2.11.6;2.11.1;2.00;24.2;0;14:47:59;25.02.2023;GV;008;0000.19;000;022;010;010;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
2023-02-25T14:51:00.080686;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;13051;00000;007;450994;2.11.6;2.11.1;2.00;24.2;0;14:48:59;25.02.2023;GV;008;0000.19;000;022;010;010;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
2023-02-25T14:52:00.055278;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;13047;00000;007;450994;2.11.6;2.11.1;2.00;24.2;0;14:49:59;25.02.2023;GV;008;0000.19;000;022;010;010;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
2023-02-25T14:53:00.027829;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;13030;00000;007;450994;2.11.6;2.11.1;2.00;24.2;0;14:50:59;25.02.2023;GV;008;0000.19;000;022;010;010;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000001
2023-02-25T14:54:00.004242;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;13027;00000;007;450994;2.11.6;2.11.1;2.00;24.2;0;14:51:59;25.02.2023;GV;008;0000.19;000;021;010;010;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
2023-02-25T14:55:00.977191;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00061;13001;00000;007;450994;2.11.6;2.11.1;2.00;24.2;0;14:53:00;25.02.2023;GV;008;0000.19;000;021;010;010;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000001
2023-02-25T14:56:00.958141;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;13024;00000;007;450994;2.11.6;2.11.1;2.00;24.2;0;14:54:00;25.02.2023;GV;008;0000.19;000;021;010;010;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
2023-02-25T14:57:00.930976;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;13022;00000;007;450994;2.11.6;2.11.1;2.00;24.2;0;14:55:00;25.02.2023;GV;008;0000.19;000;021;010;010;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
2023-02-25T14:58:00.904565;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;12993;00000;007;450994;2.11.6;2.11.1;2.00;24.2;0;14:56:00;25.02.2023;GV;008;0000.19;000;021;010;010;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
2023-02-25T14:59:00.877686;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;12976;00000;007;450994;2.11.6;2.11.1;2.00;24.2;0;14:57:00;25.02.2023;GV;008;0000.19;000;021;010;010;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
